Order ID,Date,Order Date Text,Year,Product,Category,State,Region,Region (Messy),City-State,Country,Quantity Sold,Cost Price,Selling Price,Discount Flag,Salesperson,Target Margin %
1513,01/01/2022,01-01-2022,2022,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,39.0,195.0,289.19,Unknown,,0.25
1514,01/01/2022,01-01-2022,2022,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,32.0,160.0,213.51,Yes,alex,0.30
1514,01/01/2022,01-01-2022,2022,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,36.0,180.0,258.39,No,Brooke,0.15
1515,01/01/2022,01-01-2022,2022,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,36.0,180.0,209.41,Unknown,CHRIS,0.20
1515,01/01/2022,01-01-2022,2022,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,32.0,160.0,227.73,Yes,Drew,0.25
1516,01/01/2022,2022/01/01,2022,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,35.0,175.0,253.54,No,Elliot,0.30
1516,01/01/2022,01-01-2022,2022,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,40.0,200.0,234.0,Unknown,,0.15
1517,01/01/2022,01-01-2022,2022,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,30.0,375.0,413.49,Yes,alex,0.20
1517,01/01/2022,01-01-2022,2022,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,41.0,512.5,749.52,No,Brooke,0.25
1518,01/01/2022,01-01-2022,2022,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,39.0,487.5,554.7,Unknown,CHRIS,0.30
1518,01/01/2022,01-01-2022,2022,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,25.0,312.5,417.6,Yes,Drew,0.15
1519,01/01/2022,01-01-2022,2022,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,,462.5,627.98,No,Elliot,0.20
1519,01/01/2022,01-01-2022,2022,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,31.0,387.5,573.89,Unknown,,0.25
1520,01/01/2022,01-01-2022,2022,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,32.0,400.0,533.98,Yes,alex,0.30
1520,01/01/2022,01-01-2022,2022,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,29.0,362.5,432.99,No,Brooke,0.15
1521,01/02/2022,2022/02/01,2022,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,31.0,775.0,1014.31,Unknown,CHRIS,0.20
1521,01/02/2022,01-02-2022,2022,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,36.0,900.0,1294.89,Yes,Drew,0.25
1522,01/02/2022,01-02-2022,2022,Product 1,Electronics,Texas,South,  South ,"Houston, Texas",USA,30.0,750.0,1014.31,No,Elliot,0.30
1522,01/02/2022,01-02-2022,2022,Product 1,Electronics,Georgia,South,  South ,"Atlanta, Georgia",USA,29.0,725.0,1019.09,Unknown,,0.15
1523,01/02/2022,01-02-2022,2022,Product 1,Electronics,Florida,East,  East ,"Miami, Florida",USA,38.0,950.0,1299.25,Yes,alex,0.20
1523,01/02/2022,01-02-2022,2022,Product 1,Electronics,North Carolina,East,  East ,"New York City, North Carolina",USA,33.0,825.0,1188.14,No,Brooke,0.25
1524,01/02/2022,01-02-2022,2022,Product 1,Electronics,California,West,  West ,"Philadelphia, California",USA,30.0,750.0,925.24,Unknown,CHRIS,0.30
1524,01/02/2022,01-02-2022,2022,Product 1,Electronics,Washington,West,  West ,"Houston, Washington",USA,27.0,675.0,960.27,Yes,Drew,0.15
1525,01/02/2022,01-02-2022,2022,Product 2,Electronics,New York,North,  North ,"Atlanta, New York",USA,40.0,600.0,763.52,No,Elliot,0.20
1525,01/02/2022,01-02-2022,2022,Product 2,Electronics,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,27.0,405.0,559.03,Unknown,,0.25
1526,01/02/2022,2022/02/01,2022,Product 2,Electronics,Texas,South,  South ,"New York City, Texas",USA,30.0,450.0,662.09,Yes,alex,0.30
1526,01/02/2022,01-02-2022,2022,Product 2,Electronics,Georgia,South,  South ,"Philadelphia, Georgia",USA,26.0,390.0,549.46,No,Brooke,0.15
1527,01/02/2022,01-02-2022,2022,Product 2,Electronics,Florida,East,  East ,"Houston, Florida",USA,39.0,585.0,857.32,Unknown,CHRIS,0.20
1527,01/02/2022,01-02-2022,2022,Product 2,Electronics,North Carolina,East,  East ,"Atlanta, North Carolina",USA,23.0,345.0,422.41,Yes,Drew,0.25
1528,01/02/2022,01-02-2022,2022,Product 2,Electronics,California,West,  West ,"Miami, California",USA,41.0,615.0,732.75,No,Elliot,0.30
1528,01/02/2022,01-02-2022,2022,Product 2,Electronics,Washington,West,  West ,"New York City, Washington",USA,25.0,375.0,558.41,Unknown,,0.15
1529,01/02/2022,01-02-2022,2022,Product 3,Electronics,New York,North,  North ,"Philadelphia, New York",USA,32.0,1600.0,2039.01,Yes,alex,0.20
1529,01/02/2022,01-02-2022,2022,Product 3,Electronics,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,23.0,1150.0,1283.64,No,Brooke,0.25
1530,01/02/2022,01-02-2022,2022,Product 3,Electronics,Texas,South,  South ,"Atlanta, Texas",USA,34.0,1700.0,2442.5,Unknown,CHRIS,0.30
1530,01/02/2022,01-02-2022,2022,Product 3,Electronics,Georgia,South,  South ,"Miami, Georgia",USA,34.0,1700.0,2535.39,Yes,Drew,0.15
1531,01/02/2022,2022/02/01,2022,Product 3,Electronics,Florida,East,  East ,"New York City, Florida",USA,25.0,,1469.47,No,Elliot,0.20
1531,01/02/2022,01-02-2022,2022,Product 3,Electronics,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,32.0,1600.0,2317.26,Unknown,,0.25
1532,01/02/2022,01-02-2022,2022,Product 3,Electronics,California,West,  West ,"Houston, California",USA,38.0,1900.0,2428.4,Yes,alex,0.30
1532,01/02/2022,01-02-2022,2022,Product 3,Electronics,Washington,West,  West ,"Atlanta, Washington",USA,22.0,1100.0,1645.83,No,Brooke,0.15
1533,01/02/2022,01-02-2022,2022,Product 4,Clothing,New York,North,  North ,"Miami, New York",USA,38.0,95.0,125.41,Unknown,CHRIS,0.20
1533,01/02/2022,01-02-2022,2022,Product 4,Clothing,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,37.0,92.5,111.36,Yes,Drew,0.25
1534,01/02/2022,01-02-2022,2022,Product 4,Clothing,Texas,South,  South ,"Philadelphia, Texas",USA,34.0,85.0,103.42,No,Elliot,0.30
1534,01/02/2022,01-02-2022,2022,Product 4,Clothing,Georgia,South,  South ,"Houston, Georgia",USA,25.0,62.5,78.33,Unknown,,0.15
1535,01/02/2022,01-02-2022,2022,Product 4,Clothing,Florida,East,  East ,"Atlanta, Florida",USA,26.0,65.0,83.8,Yes,alex,0.20
1535,01/02/2022,01-02-2022,2022,Product 4,Clothing,North Carolina,East,  East ,"Miami, North Carolina",USA,39.0,97.5,119.5,No,Brooke,0.25
1536,01/02/2022,2022/02/01,2022,Product 4,Clothing,California,West,  West ,"New York City, California",USA,35.0,87.5,130.4,Unknown,CHRIS,0.30
1536,01/02/2022,01-02-2022,2022,Product 4,Clothing,Washington,West,  West ,"Philadelphia, Washington",USA,38.0,95.0,112.52,Yes,Drew,0.15
1537,01/02/2022,01-02-2022,2022,Product 5,Clothing,New York,North,  North ,"Houston, New York",USA,30.0,45.0,55.94,No,Elliot,0.20
1537,01/02/2022,01-02-2022,2022,Product 5,Clothing,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,,60.0,73.87,Unknown,,0.25
1538,01/02/2022,01-02-2022,2022,Product 5,Clothing,Texas,South,  South ,"Miami, Texas",USA,23.0,34.5,45.12,Yes,alex,0.30
1538,01/02/2022,01-02-2022,2022,Product 5,Clothing,Georgia,South,  South ,"New York City, Georgia",USA,30.0,45.0,56.03,No,Brooke,0.15
1539,01/02/2022,01-02-2022,2022,Product 5,Clothing,Florida,East,  East ,"Philadelphia, Florida",USA,28.0,42.0,59.97,Unknown,CHRIS,0.20
1539,01/02/2022,01-02-2022,2022,Product 5,Clothing,North Carolina,East,  East ,"Houston, North Carolina",USA,38.0,57.0,80.76,Yes,Drew,0.25
1540,01/02/2022,01-02-2022,2022,Product 5,Clothing,California,West,  West ,"Atlanta, California",USA,26.0,39.0,54.67,No,Elliot,0.30
1540,01/02/2022,01-02-2022,2022,Product 5,Clothing,Washington,West,  West ,"Miami, Washington",USA,25.0,37.5,45.47,Unknown,,0.15
1541,01/02/2022,2022/02/01,2022,Product 6,Clothing,New York,North,  North ,"New York City, New York",USA,40.0,160.0,184.83,Yes,alex,0.20
1541,01/02/2022,01-02-2022,2022,Product 6,Clothing,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,29.0,116.0,146.53,No,Brooke,0.25
1542,01/02/2022,01-02-2022,2022,Product 6,Clothing,Texas,South,  South ,"Houston, Texas",USA,24.0,96.0,132.2,Unknown,CHRIS,0.30
1542,01/02/2022,01-02-2022,2022,Product 6,Clothing,Georgia,South,  South ,"Atlanta, Georgia",USA,35.0,140.0,180.05,Yes,Drew,0.15
1543,01/02/2022,01-02-2022,2022,Product 6,Clothing,Florida,East,  East ,"Miami, Florida",USA,34.0,136.0,153.25,No,Elliot,0.20
1543,01/02/2022,01-02-2022,2022,Product 6,Clothing,North Carolina,East,  East ,"New York City, North Carolina",USA,34.0,136.0,183.11,Unknown,,0.25
1544,01/02/2022,01-02-2022,2022,Product 6,Clothing,California,West,  West ,"Philadelphia, California",USA,32.0,128.0,189.43,Yes,alex,0.30
1544,01/02/2022,01-02-2022,2022,Product 6,Clothing,Washington,West,  West ,"Houston, Washington",USA,35.0,140.0,186.47,No,Brooke,0.15
1545,01/02/2022,01-02-2022,2022,Product 7,Home Goods,New York,North,  North ,"Atlanta, New York",USA,24.0,240.0,272.57,Unknown,CHRIS,0.20
1545,01/02/2022,01-02-2022,2022,Product 7,Home Goods,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,35.0,350.0,433.85,Yes,Drew,0.25
1546,01/02/2022,2022/02/01,2022,Product 7,Home Goods,Texas,South,  South ,"New York City, Texas",USA,27.0,270.0,328.34,No,Elliot,0.30
1546,01/02/2022,01-02-2022,2022,Product 7,Home Goods,Georgia,South,  South ,"Philadelphia, Georgia",USA,32.0,320.0,470.12,Unknown,,0.15
1547,01/02/2022,01-02-2022,2022,Product 7,Home Goods,Florida,East,  East ,"Houston, Florida",USA,27.0,270.0,310.07,Yes,alex,0.20
1547,01/02/2022,01-02-2022,2022,Product 7,Home Goods,North Carolina,East,  East ,"Atlanta, North Carolina",USA,29.0,290.0,338.18,No,Brooke,0.25
1548,01/02/2022,01-02-2022,2022,Product 7,Home Goods,California,West,  West ,"Miami, California",USA,24.0,240.0,298.26,Unknown,CHRIS,0.30
1548,01/02/2022,01-02-2022,2022,Product 7,Home Goods,Washington,West,  West ,"New York City, Washington",USA,32.0,320.0,392.26,Yes,Drew,0.15
1549,01/02/2022,01-02-2022,2022,Product 8,Home Goods,New York,North,  North ,"Philadelphia, New York",USA,22.0,165.0,186.58,No,Elliot,0.20
1549,01/02/2022,01-02-2022,2022,Product 8,Home Goods,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,27.0,202.5,279.25,Unknown,,0.25
1550,01/02/2022,01-02-2022,2022,Product 8,Home Goods,Texas,South,  South ,"Atlanta, Texas",USA,35.0,262.5,390.33,Yes,alex,0.30
1550,01/02/2022,01-02-2022,2022,Product 8,Home Goods,Georgia,South,  South ,"Miami, Georgia",USA,27.0,202.5,248.37,No,Brooke,0.15
1551,01/02/2022,2022/02/01,2022,Product 8,Home Goods,Florida,East,  East ,"New York City, Florida",USA,40.0,300.0,339.78,Unknown,CHRIS,0.20
1551,01/02/2022,01-02-2022,2022,Product 8,Home Goods,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,25.0,187.5,212.81,Yes,Drew,0.25
1552,01/02/2022,01-02-2022,2022,Product 8,Home Goods,California,West,  West ,"Houston, California",USA,36.0,270.0,376.53,No,Elliot,0.30
1552,01/02/2022,01-02-2022,2022,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,36.0,270.0,382.83,Unknown,,0.15
1553,01/02/2022,01-02-2022,2022,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,28.0,140.0,156.36,Yes,alex,0.20
1553,01/02/2022,01-02-2022,2022,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,22.0,110.0,148.77,No,Brooke,0.25
1554,01/02/2022,01-02-2022,2022,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,24.0,120.0,149.97,Unknown,CHRIS,0.30
1554,01/02/2022,01-02-2022,2022,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,22.0,110.0,138.71,Yes,Drew,0.15
1555,01/02/2022,01-02-2022,2022,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,36.0,180.0,201.44,No,Elliot,0.20
1555,01/02/2022,01-02-2022,2022,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,22.0,110.0,149.87,Unknown,,0.25
1556,01/02/2022,2022/02/01,2022,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,,185.0,242.06,Yes,alex,0.30
1556,01/02/2022,01-02-2022,2022,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,22.0,110.0,ERROR,No,Brooke,0.15
1557,01/02/2022,01-02-2022,2022,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,40.0,500.0,624.04,Unknown,CHRIS,0.20
1557,01/02/2022,01-02-2022,2022,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,25.0,,400.17,Yes,Drew,0.25
1558,01/02/2022,01-02-2022,2022,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,34.0,425.0,539.87,No,Elliot,0.30
1558,01/02/2022,01-02-2022,2022,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,39.0,487.5,686.81,Unknown,,0.15
1559,01/02/2022,01-02-2022,2022,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,25.0,312.5,429.21,Yes,alex,0.20
1559,01/02/2022,01-02-2022,2022,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,24.0,300.0,374.47,No,Brooke,0.25
1560,01/02/2022,01-02-2022,2022,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,33.0,412.5,544.35,Unknown,CHRIS,0.30
1560,01/02/2022,01-02-2022,2022,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,40.0,500.0,650.59,Yes,Drew,0.15
1561,01/03/2022,2022/03/01,2022,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,37.0,925.0,1384.88,No,Elliot,0.20
1561,01/03/2022,01-03-2022,2022,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,31.0,775.0,911.04,Unknown,,0.25
1562,01/03/2022,01-03-2022,2022,Product 1,Electronics,Texas,South,  South ,"Houston, Texas",USA,42.0,1050.0,1456.35,Yes,alex,0.30
1562,01/03/2022,01-03-2022,2022,Product 1,Electronics,Georgia,South,  South ,"Atlanta, Georgia",USA,42.0,1050.0,1523.93,No,Brooke,0.15
1563,01/03/2022,01-03-2022,2022,Product 1,Electronics,Florida,East,  East ,"Miami, Florida",USA,40.0,1000.0,1190.13,Unknown,CHRIS,0.20
1563,01/03/2022,01-03-2022,2022,Product 1,Electronics,North Carolina,East,  East ,"New York City, North Carolina",USA,27.0,675.0,801.88,Yes,Drew,0.25
1564,01/03/2022,01-03-2022,2022,Product 1,Electronics,California,West,  West ,"Philadelphia, California",USA,36.0,900.0,1213.98,No,Elliot,0.30
1564,01/03/2022,01-03-2022,2022,Product 1,Electronics,Washington,West,  West ,"Houston, Washington",USA,27.0,675.0,930.68,Unknown,,0.15
1565,01/03/2022,01-03-2022,2022,Product 2,Electronics,New York,North,  North ,"Atlanta, New York",USA,31.0,465.0,691.21,Yes,alex,0.20
1565,01/03/2022,01-03-2022,2022,Product 2,Electronics,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,33.0,495.0,581.73,No,Brooke,0.25
1566,01/03/2022,2022/03/01,2022,Product 2,Electronics,Texas,South,  South ,"New York City, Texas",USA,37.0,555.0,679.61,Unknown,CHRIS,0.30
1566,01/03/2022,01-03-2022,2022,Product 2,Electronics,Georgia,South,  South ,"Philadelphia, Georgia",USA,29.0,435.0,535.08,Yes,Drew,0.15
1567,01/03/2022,01-03-2022,2022,Product 2,Electronics,Florida,East,  East ,"Houston, Florida",USA,33.0,495.0,575.27,No,Elliot,0.20
1567,01/03/2022,01-03-2022,2022,Product 2,Electronics,North Carolina,East,  East ,"Atlanta, North Carolina",USA,25.0,375.0,504.01,Unknown,,0.25
1568,01/03/2022,01-03-2022,2022,Product 2,Electronics,California,West,  West ,"Miami, California",USA,40.0,600.0,667.9,Yes,alex,0.30
1568,01/03/2022,01-03-2022,2022,Product 2,Electronics,Washington,West,  West ,"New York City, Washington",USA,39.0,585.0,660.0,No,Brooke,0.15
1569,01/03/2022,01-03-2022,2022,Product 3,Electronics,New York,North,  North ,"Philadelphia, New York",USA,23.0,1150.0,1542.42,Unknown,CHRIS,0.20
1569,01/03/2022,01-03-2022,2022,Product 3,Electronics,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,25.0,1250.0,1598.08,Yes,Drew,0.25
1570,01/03/2022,01-03-2022,2022,Product 3,Electronics,Texas,South,  South ,"Atlanta, Texas",USA,39.0,1950.0,2855.38,No,Elliot,0.30
1570,01/03/2022,01-03-2022,2022,Product 3,Electronics,Georgia,South,  South ,"Miami, Georgia",USA,41.0,2050.0,2568.02,Unknown,,0.15
1571,01/03/2022,2022/03/01,2022,Product 3,Electronics,Florida,East,  East ,"New York City, Florida",USA,31.0,1550.0,1814.22,Yes,alex,0.20
1571,01/03/2022,01-03-2022,2022,Product 3,Electronics,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,36.0,1800.0,2544.99,No,Brooke,0.25
1572,01/03/2022,01-03-2022,2022,Product 3,Electronics,California,West,  West ,"Houston, California",USA,37.0,1850.0,2774.37,Unknown,CHRIS,0.30
1572,01/03/2022,01-03-2022,2022,Product 3,Electronics,Washington,West,  West ,"Atlanta, Washington",USA,22.0,1100.0,1353.33,Yes,Drew,0.15
1573,01/03/2022,01-03-2022,2022,Product 4,Clothing,New York,North,  North ,"Miami, New York",USA,38.0,95.0,130.0,No,Elliot,0.20
1573,01/03/2022,01-03-2022,2022,Product 4,Clothing,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,40.0,100.0,149.12,Unknown,,0.25
1574,01/03/2022,01-03-2022,2022,Product 4,Clothing,Texas,South,  South ,"Philadelphia, Texas",USA,22.0,55.0,62.15,Yes,alex,0.30
1574,01/03/2022,01-03-2022,2022,Product 4,Clothing,Georgia,South,  South ,"Houston, Georgia",USA,,85.0,110.65,No,Brooke,0.15
1575,01/03/2022,01-03-2022,2022,Product 4,Clothing,Florida,East,  East ,"Atlanta, Florida",USA,38.0,95.0,113.73,Unknown,CHRIS,0.20
1575,01/03/2022,01-03-2022,2022,Product 4,Clothing,North Carolina,East,  East ,"Miami, North Carolina",USA,28.0,70.0,85.53,Yes,Drew,0.25
1576,01/03/2022,2022/03/01,2022,Product 4,Clothing,California,West,  West ,"New York City, California",USA,40.0,100.0,137.85,No,Elliot,0.30
1576,01/03/2022,01-03-2022,2022,Product 4,Clothing,Washington,West,  West ,"Philadelphia, Washington",USA,32.0,80.0,91.16,Unknown,,0.15
1577,01/03/2022,01-03-2022,2022,Product 5,Clothing,New York,North,  North ,"Houston, New York",USA,25.0,37.5,53.68,Yes,alex,0.20
1577,01/03/2022,01-03-2022,2022,Product 5,Clothing,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,34.0,51.0,64.14,No,Brooke,0.25
1578,01/03/2022,01-03-2022,2022,Product 5,Clothing,Texas,South,  South ,"Miami, Texas",USA,38.0,57.0,70.53,Unknown,CHRIS,0.30
1578,01/03/2022,01-03-2022,2022,Product 5,Clothing,Georgia,South,  South ,"New York City, Georgia",USA,36.0,54.0,72.45,Yes,Drew,0.15
1579,01/03/2022,01-03-2022,2022,Product 5,Clothing,Florida,East,  East ,"Philadelphia, Florida",USA,30.0,45.0,53.06,No,Elliot,0.20
1579,01/03/2022,01-03-2022,2022,Product 5,Clothing,North Carolina,East,  East ,"Houston, North Carolina",USA,42.0,63.0,88.41,Unknown,,0.25
1580,01/03/2022,01-03-2022,2022,Product 5,Clothing,California,West,  West ,"Atlanta, California",USA,28.0,42.0,56.61,Yes,alex,0.30
1580,01/03/2022,01-03-2022,2022,Product 5,Clothing,Washington,West,  West ,"Miami, Washington",USA,41.0,61.5,88.4,No,Brooke,0.15
1581,01/03/2022,2022/03/01,2022,Product 6,Clothing,New York,North,  North ,"New York City, New York",USA,24.0,96.0,114.79,Unknown,CHRIS,0.20
1581,01/03/2022,01-03-2022,2022,Product 6,Clothing,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,30.0,120.0,138.83,Yes,Drew,0.25
1582,01/03/2022,01-03-2022,2022,Product 6,Clothing,Texas,South,  South ,"Houston, Texas",USA,40.0,160.0,235.76,No,Elliot,0.30
1582,01/03/2022,01-03-2022,2022,Product 6,Clothing,Georgia,South,  South ,"Atlanta, Georgia",USA,36.0,144.0,158.45,Unknown,,0.15
1583,01/03/2022,01-03-2022,2022,Product 6,Clothing,Florida,East,  East ,"Miami, Florida",USA,33.0,132.0,160.41,Yes,alex,0.20
1583,01/03/2022,01-03-2022,2022,Product 6,Clothing,North Carolina,East,  East ,"New York City, North Carolina",USA,41.0,164.0,234.58,No,Brooke,0.25
1584,01/03/2022,01-03-2022,2022,Product 6,Clothing,California,West,  West ,"Philadelphia, California",USA,35.0,,192.06,Unknown,CHRIS,0.30
1584,01/03/2022,01-03-2022,2022,Product 6,Clothing,Washington,West,  West ,"Houston, Washington",USA,35.0,140.0,176.54,Yes,Drew,0.15
1585,01/03/2022,01-03-2022,2022,Product 7,Home Goods,New York,North,  North ,"Atlanta, New York",USA,39.0,390.0,502.16,No,Elliot,0.20
1585,01/03/2022,01-03-2022,2022,Product 7,Home Goods,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,33.0,330.0,480.35,Unknown,,0.25
1586,01/03/2022,2022/03/01,2022,Product 7,Home Goods,Texas,South,  South ,"New York City, Texas",USA,33.0,330.0,404.53,Yes,alex,0.30
1586,01/03/2022,01-03-2022,2022,Product 7,Home Goods,Georgia,South,  South ,"Philadelphia, Georgia",USA,25.0,250.0,359.55,No,Brooke,0.15
1587,01/03/2022,01-03-2022,2022,Product 7,Home Goods,Florida,East,  East ,"Houston, Florida",USA,36.0,360.0,487.3,Unknown,CHRIS,0.20
1587,01/03/2022,01-03-2022,2022,Product 7,Home Goods,North Carolina,East,  East ,"Atlanta, North Carolina",USA,32.0,320.0,359.24,Yes,Drew,0.25
1588,01/03/2022,01-03-2022,2022,Product 7,Home Goods,California,West,  West ,"Miami, California",USA,32.0,320.0,430.78,No,Elliot,0.30
1588,01/03/2022,01-03-2022,2022,Product 7,Home Goods,Washington,West,  West ,"New York City, Washington",USA,40.0,400.0,595.41,Unknown,,0.15
1589,01/03/2022,01-03-2022,2022,Product 8,Home Goods,New York,North,  North ,"Philadelphia, New York",USA,40.0,300.0,436.33,Yes,alex,0.20
1589,01/03/2022,01-03-2022,2022,Product 8,Home Goods,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,39.0,292.5,395.87,No,Brooke,0.25
1590,01/03/2022,01-03-2022,2022,Product 8,Home Goods,Texas,South,  South ,"Atlanta, Texas",USA,29.0,217.5,295.7,Unknown,CHRIS,0.30
1590,01/03/2022,01-03-2022,2022,Product 8,Home Goods,Georgia,South,  South ,"Miami, Georgia",USA,31.0,232.5,333.78,Yes,Drew,0.15
1591,01/03/2022,2022/03/01,2022,Product 8,Home Goods,Florida,East,  East ,"New York City, Florida",USA,30.0,225.0,299.5,No,Elliot,0.20
1591,01/03/2022,01-03-2022,2022,Product 8,Home Goods,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,37.0,277.5,363.49,Unknown,,0.25
1592,01/03/2022,01-03-2022,2022,Product 8,Home Goods,California,West,  West ,"Houston, California",USA,27.0,202.5,253.1,Yes,alex,0.30
1592,01/03/2022,01-03-2022,2022,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,37.0,277.5,375.59,No,Brooke,0.15
1593,01/03/2022,01-03-2022,2022,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,,130.0,182.98,Unknown,CHRIS,0.20
1593,01/03/2022,01-03-2022,2022,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,41.0,205.0,267.2,Yes,Drew,0.25
1594,01/03/2022,01-03-2022,2022,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,31.0,155.0,188.76,No,Elliot,0.30
1594,01/03/2022,01-03-2022,2022,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,32.0,160.0,219.57,Unknown,,0.15
1595,01/03/2022,01-03-2022,2022,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,30.0,150.0,199.07,Yes,alex,0.20
1595,01/03/2022,01-03-2022,2022,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,35.0,175.0,231.51,No,Brooke,0.25
1596,01/03/2022,2022/03/01,2022,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,32.0,160.0,218.63,Unknown,CHRIS,0.30
1596,01/03/2022,01-03-2022,2022,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,35.0,175.0,232.3,Yes,Drew,0.15
1597,01/03/2022,01-03-2022,2022,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,34.0,425.0,516.04,No,Elliot,0.20
1597,01/03/2022,01-03-2022,2022,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,36.0,450.0,547.83,Unknown,,0.25
1598,01/03/2022,01-03-2022,2022,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,42.0,525.0,597.48,Yes,alex,0.30
1598,01/03/2022,01-03-2022,2022,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,39.0,487.5,576.0,No,Brooke,0.15
1599,01/03/2022,01-03-2022,2022,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,39.0,487.5,669.24,Unknown,CHRIS,0.20
1599,01/03/2022,01-03-2022,2022,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,31.0,387.5,543.33,Yes,Drew,0.25
1600,01/03/2022,01-03-2022,2022,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,38.0,475.0,610.49,No,Elliot,0.30
1600,01/03/2022,01-03-2022,2022,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,33.0,412.5,455.85,Unknown,,0.15
1601,01/04/2022,2022/04/01,2022,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,32.0,800.0,885.34,Yes,alex,0.20
1601,01/04/2022,01-04-2022,2022,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,31.0,775.0,893.44,No,Brooke,0.25
